country,label,level,dependence
Samoa,Biomass and waste,3.0,0.0
Samoa,Geothermal,3.0,0.0
Samoa,Wind,0.0,0.0
Samoa,Hydroelectricity,2.0,0.0
Samoa,Fossil fuels,1.0,1.0
Samoa,Renewable,1.0,0.0
Samoa,Non-hydro renewable,2.0,0.0
Samoa,Total Electricity net generation,0.0,1.0
Samoa,Hydroelectric pumped storage,1.0,0.0
Barbados,Tide and wave,4.0,0.0
Barbados,Solar,4.0,0.0
Barbados,Fossil fuels,1.0,1.0
Barbados,Biomass and waste,3.0,0.0
Barbados,Geothermal,3.0,0.0
Barbados,Hydroelectricity,2.0,0.0
Barbados,Renewable,1.0,0.0
Barbados,Nuclear,1.0,0.0
Barbados,Non-hydro renewable,2.0,0.0
Barbados,Total Electricity net generation,0.0,1.0
Barbados,"Solar, tide, wave, fuel cell",3.0,0.0
Barbados,Wind,0.0,0.0
Barbados,Hydroelectric pumped storage,1.0,0.0
Kazakhstan,Solar,4.0,0.0
Kazakhstan,Tide and wave,4.0,0.0
Kazakhstan,Nuclear,1.0,0.0
Kazakhstan,Fossil fuels,1.0,0.8775510204081632
Kazakhstan,"Solar, tide, wave, fuel cell",3.0,0.0
Kazakhstan,Wind,0.0,0.0030612244897959087
Kazakhstan,Geothermal,3.0,0.0
Kazakhstan,Hydroelectricity,2.0,0.11224489795918367
Kazakhstan,Renewable,1.0,0.12244897959183673
Kazakhstan,Non-hydro renewable,2.0,0.00510204081632653
Kazakhstan,Total Electricity net generation,0.0,1.0
Kazakhstan,Biomass and waste,3.0,0.0
Kazakhstan,Hydroelectric pumped storage,1.0,0.0
Iran,Solar,4.0,0.0
Iran,Tide and wave,4.0,0.0
Iran,Nuclear,1.0,0.02206896551724138
Iran,Fossil fuels,1.0,0.9241379310344827
Iran,"Solar, tide, wave, fuel cell",3.0,0.0
Iran,Wind,0.0,0.0010344827586206864
Iran,Geothermal,3.0,0.0
Iran,Non-hydro renewable,2.0,0.0013793103448275863
Iran,Hydroelectricity,2.0,0.05172413793103448
Iran,Renewable,1.0,0.05172413793103448
Iran,Total Electricity net generation,0.0,1.0
Iran,Biomass and waste,3.0,0.0
Iran,Hydroelectric pumped storage,1.0,0.0
Saint Lucia,Solar,4.0,0.0
Saint Lucia,Tide and wave,4.0,0.0
Saint Lucia,Nuclear,1.0,0.0
Saint Lucia,Fossil fuels,1.0,1.0
Saint Lucia,Wind,0.0,0.0
Saint Lucia,"Solar, tide, wave, fuel cell",3.0,0.0
Saint Lucia,Geothermal,3.0,0.0
Saint Lucia,Hydroelectricity,2.0,0.0
Saint Lucia,Renewable,1.0,0.0
Saint Lucia,Non-hydro renewable,2.0,0.0
Saint Lucia,Total Electricity net generation,0.0,1.0
Saint Lucia,Biomass and waste,3.0,0.0
Saint Lucia,Hydroelectric pumped storage,1.0,0.0
American Samoa,Tide and wave,4.0,0.0
American Samoa,Solar,4.0,0.0
American Samoa,Fossil fuels,1.0,1.0
American Samoa,Biomass and waste,3.0,0.0
American Samoa,Wind,0.0,0.0
American Samoa,"Solar, tide, wave, fuel cell",3.0,0.0
American Samoa,Renewable,1.0,0.0
American Samoa,Hydroelectricity,2.0,0.0
American Samoa,Geothermal,3.0,0.0
American Samoa,Non-hydro renewable,2.0,0.0
American Samoa,Nuclear,1.0,0.0
American Samoa,Total Electricity net generation,0.0,1.0
American Samoa,Hydroelectric pumped storage,1.0,0.0
Botswana,Tide and wave,4.0,0.0
Botswana,Solar,4.0,0.0
Botswana,Fossil fuels,1.0,1.0
Botswana,Geothermal,3.0,0.0
Botswana,Biomass and waste,3.0,0.0
Botswana,Hydroelectricity,2.0,0.0
Botswana,Nuclear,1.0,0.0
Botswana,Renewable,1.0,0.0
Botswana,Non-hydro renewable,2.0,0.0
Botswana,Total Electricity net generation,0.0,1.0
Botswana,"Solar, tide, wave, fuel cell",3.0,0.0
Botswana,Wind,0.0,0.0
Botswana,Hydroelectric pumped storage,1.0,0.0
Peru,Tide and wave,4.0,0.0
Peru,Solar,4.0,0.005882352941176452
Peru,Fossil fuels,1.0,0.39215686274509803
Peru,Nuclear,1.0,0.0
Peru,Wind,0.0,0.021568627450980395
Peru,"Solar, tide, wave, fuel cell",3.0,0.005882352941176452
Peru,Biomass and waste,3.0,0.0196078431372549
Peru,Geothermal,3.0,0.0
Peru,Hydroelectricity,2.0,0.5686274509803921
Peru,Renewable,1.0,0.6078431372549019
Peru,Non-hydro renewable,2.0,0.04705882352941174
Peru,Total Electricity net generation,0.0,1.0
Peru,Hydroelectric pumped storage,1.0,0.0
Costa Rica,Tide and wave,4.0,0.0
Costa Rica,Solar,4.0,0.0
Costa Rica,Fossil fuels,1.0,0.0
Costa Rica,Geothermal,3.0,0.1
Costa Rica,Biomass and waste,3.0,0.018181818181818184
Costa Rica,Nuclear,1.0,0.0
Costa Rica,Renewable,1.0,1.0
Costa Rica,Hydroelectricity,2.0,0.7818181818181817
Costa Rica,Non-hydro renewable,2.0,0.23636363636363636
Costa Rica,Total Electricity net generation,0.0,1.0
Costa Rica,"Solar, tide, wave, fuel cell",3.0,0.0
Costa Rica,Wind,0.0,0.11818181818181818
Costa Rica,Hydroelectric pumped storage,1.0,0.0
Senegal,Tide and wave,4.0,0.0
Senegal,Solar,4.0,0.022222222222222223
Senegal,Fossil fuels,1.0,0.8666666666666665
Senegal,Nuclear,1.0,0.0
Senegal,Wind,0.0,0.0
Senegal,"Solar, tide, wave, fuel cell",3.0,0.022222222222222223
Senegal,Biomass and waste,3.0,0.0
Senegal,Geothermal,3.0,0.0
Senegal,Non-hydro renewable,2.0,0.044444444444444446
Senegal,Hydroelectricity,2.0,0.06666666666666646
Senegal,Renewable,1.0,0.1111111111111111
Senegal,Total Electricity net generation,0.0,1.0
Senegal,Hydroelectric pumped storage,1.0,0.0
Zimbabwe,Solar,4.0,0.0
Zimbabwe,Tide and wave,4.0,0.0
Zimbabwe,Nuclear,1.0,0.0
Zimbabwe,Biomass and waste,3.0,0.027397260273972608
Zimbabwe,Geothermal,3.0,0.0
Zimbabwe,"Solar, tide, wave, fuel cell",3.0,0.0
Zimbabwe,Wind,0.0,0.0
Zimbabwe,Hydroelectricity,2.0,0.5342465753424657
Zimbabwe,Fossil fuels,1.0,0.43835616438356173
Zimbabwe,Renewable,1.0,0.5616438356164383
Zimbabwe,Non-hydro renewable,2.0,0.027397260273972608
Zimbabwe,Total Electricity net generation,0.0,1.0
Zimbabwe,Hydroelectric pumped storage,1.0,0.0
Equatorial Guinea,Solar,4.0,0.0
Equatorial Guinea,Tide and wave,4.0,0.0
Equatorial Guinea,Nuclear,1.0,0.0
Equatorial Guinea,Fossil fuels,1.0,0.7058823529411764
Equatorial Guinea,"Solar, tide, wave, fuel cell",3.0,0.0
Equatorial Guinea,Wind,0.0,0.0
Equatorial Guinea,Geothermal,3.0,0.0
Equatorial Guinea,Non-hydro renewable,2.0,0.0
Equatorial Guinea,Hydroelectricity,2.0,0.35294117647058765
Equatorial Guinea,Renewable,1.0,0.35294117647058765
Equatorial Guinea,Total Electricity net generation,0.0,1.0
Equatorial Guinea,Biomass and waste,3.0,0.0
Equatorial Guinea,Hydroelectric pumped storage,1.0,0.0
Cabo Verde,Tide and wave,4.0,0.0
Cabo Verde,Solar,4.0,0.0
Cabo Verde,Fossil fuels,1.0,1.0
Cabo Verde,Geothermal,3.0,0.0
Cabo Verde,Biomass and waste,3.0,0.0
Cabo Verde,Nuclear,1.0,0.0
Cabo Verde,Renewable,1.0,0.0
Cabo Verde,Hydroelectricity,2.0,0.0
Cabo Verde,Non-hydro renewable,2.0,0.0
Cabo Verde,Total Electricity net generation,0.0,1.0
Cabo Verde,"Solar, tide, wave, fuel cell",3.0,0.0
Cabo Verde,Wind,0.0,0.0
Cabo Verde,Hydroelectric pumped storage,1.0,0.0
Niue,Tide and wave,4.0,0.0
Niue,Solar,4.0,0.0
Niue,Fossil fuels,1.0,0.0
Niue,Nuclear,1.0,0.0
Niue,"Solar, tide, wave, fuel cell",3.0,0.0
Niue,Biomass and waste,3.0,0.0
Niue,Geothermal,3.0,0.0
Niue,Wind,0.0,0.0
Niue,Hydroelectricity,2.0,0.0
Niue,Renewable,1.0,0.0
Niue,Non-hydro renewable,2.0,0.0
Niue,Total Electricity net generation,0.0,0.0
Niue,Hydroelectric pumped storage,1.0,0.0
Canada,Tide and wave,4.0,0.00031201248049921997
Canada,Solar,4.0,0.00546021840873635
Canada,Fossil fuels,1.0,0.18252730109204368
Canada,Geothermal,3.0,0.0
Canada,Biomass and waste,3.0,0.011544461778471139
Canada,Hydroelectricity,2.0,0.6068642745709828
Canada,Nuclear,1.0,0.1482059282371295
Canada,Renewable,1.0,0.6677067082683308
Canada,Non-hydro renewable,2.0,0.062402496099843996
Canada,Total Electricity net generation,0.0,1.0
Canada,"Solar, tide, wave, fuel cell",3.0,0.005928237129485178
Canada,Wind,0.0,0.0436817472698908
Canada,Hydroelectric pumped storage,1.0,0.0
Hong Kong,Solar,4.0,0.0
Hong Kong,Tide and wave,4.0,0.0
Hong Kong,Nuclear,1.0,0.0
Hong Kong,Fossil fuels,1.0,1.0
Hong Kong,Wind,0.0,0.0
Hong Kong,"Solar, tide, wave, fuel cell",3.0,0.0
Hong Kong,Geothermal,3.0,0.0
Hong Kong,Non-hydro renewable,2.0,0.002857142857142857
Hong Kong,Hydroelectricity,2.0,0.0
Hong Kong,Renewable,1.0,0.002857142857142857
Hong Kong,Total Electricity net generation,0.0,1.0
Hong Kong,Biomass and waste,3.0,0.002857142857142857
Hong Kong,Hydroelectric pumped storage,1.0,0.0
Mozambique,Tide and wave,4.0,0.0
Mozambique,Solar,4.0,0.0
Mozambique,Fossil fuels,1.0,0.16470588235294112
Mozambique,Nuclear,1.0,0.0
Mozambique,"Solar, tide, wave, fuel cell",3.0,0.0
Mozambique,Biomass and waste,3.0,0.0
Mozambique,Geothermal,3.0,0.0
Mozambique,Wind,0.0,0.0
Mozambique,Hydroelectricity,2.0,0.8235294117647058
Mozambique,Renewable,1.0,0.8235294117647058
Mozambique,Non-hydro renewable,2.0,0.0
Mozambique,Total Electricity net generation,0.0,1.0
Mozambique,Hydroelectric pumped storage,1.0,0.0
El Salvador,Tide and wave,4.0,0.0
El Salvador,Solar,4.0,0.037735849056603786
El Salvador,Fossil fuels,1.0,0.24528301886792458
El Salvador,Nuclear,1.0,0.0
El Salvador,Wind,0.0,0.0
El Salvador,"Solar, tide, wave, fuel cell",3.0,0.037735849056603786
El Salvador,Biomass and waste,3.0,0.13207547169811307
El Salvador,Geothermal,3.0,0.28301886792452835
El Salvador,Non-hydro renewable,2.0,0.4528301886792452
El Salvador,Hydroelectricity,2.0,0.3018867924528303
El Salvador,Renewable,1.0,0.7547169811320756
El Salvador,Total Electricity net generation,0.0,1.0
El Salvador,Hydroelectric pumped storage,1.0,0.0
Mauritania,Tide and wave,4.0,0.0
Mauritania,Solar,4.0,0.08333333333333334
Mauritania,Fossil fuels,1.0,0.5833333333333326
Mauritania,Nuclear,1.0,0.0
Mauritania,"Solar, tide, wave, fuel cell",3.0,0.08333333333333334
Mauritania,Biomass and waste,3.0,0.0
Mauritania,Geothermal,3.0,0.0
Mauritania,Wind,0.0,0.08333333333333334
Mauritania,Hydroelectricity,2.0,0.16666666666666669
Mauritania,Renewable,1.0,0.4166666666666667
Mauritania,Non-hydro renewable,2.0,0.16666666666666669
Mauritania,Total Electricity net generation,0.0,1.0
Mauritania,Hydroelectric pumped storage,1.0,0.0
Vietnam,Tide and wave,4.0,0.0
Vietnam,Solar,4.0,0.0
Vietnam,Nuclear,1.0,0.0
Vietnam,Fossil fuels,1.0,0.5953757225433526
Vietnam,Wind,0.0,0.0017341040462427691
Vietnam,Biomass and waste,3.0,0.0
Vietnam,Geothermal,3.0,0.0
Vietnam,"Solar, tide, wave, fuel cell",3.0,0.0
Vietnam,Renewable,1.0,0.41040462427745666
Vietnam,Non-hydro renewable,2.0,0.0023121387283236996
Vietnam,Hydroelectricity,2.0,0.4046242774566474
Vietnam,Total Electricity net generation,0.0,1.0
Vietnam,Hydroelectric pumped storage,1.0,0.0
Ireland,Solar,4.0,0.0
Ireland,Tide and wave,4.0,0.0
Ireland,Nuclear,1.0,0.0
Ireland,Fossil fuels,1.0,0.684931506849315
Ireland,Wind,0.0,0.2534246575342466
Ireland,"Solar, tide, wave, fuel cell",3.0,0.0
Ireland,Geothermal,3.0,0.0
Ireland,Non-hydro renewable,2.0,0.2842465753424658
Ireland,Hydroelectricity,2.0,0.023972602739725995
Ireland,Renewable,1.0,0.3082191780821918
Ireland,Total Electricity net generation,0.0,0.9931506849315068
Ireland,Biomass and waste,3.0,0.03082191780821918
Ireland,Hydroelectric pumped storage,1.0,-0.006849315068493151
Timor-Leste,Tide and wave,4.0,0.0
Timor-Leste,Solar,4.0,0.0
Timor-Leste,Fossil fuels,1.0,0.0
Timor-Leste,Nuclear,1.0,0.0
Timor-Leste,Wind,0.0,0.0
Timor-Leste,"Solar, tide, wave, fuel cell",3.0,0.0
Timor-Leste,Biomass and waste,3.0,0.0
Timor-Leste,Geothermal,3.0,0.0
Timor-Leste,Non-hydro renewable,2.0,0.0
Timor-Leste,Hydroelectricity,2.0,0.0
Timor-Leste,Renewable,1.0,0.0
Timor-Leste,Total Electricity net generation,0.0,0.0
Timor-Leste,Hydroelectric pumped storage,1.0,0.0
Croatia,Solar,4.0,0.0
Croatia,Tide and wave,4.0,0.0
Croatia,Nuclear,1.0,0.0
Croatia,Fossil fuels,1.0,0.4
Croatia,Wind,0.0,0.10909090909090909
Croatia,"Solar, tide, wave, fuel cell",3.0,0.0
Croatia,Geothermal,3.0,0.0
Croatia,Non-hydro renewable,2.0,0.16363636363636364
Croatia,Hydroelectricity,2.0,0.4818181818181817
Croatia,Renewable,1.0,0.6454545454545454
Croatia,Total Electricity net generation,0.0,1.0
Croatia,Biomass and waste,3.0,0.045454545454545456
Croatia,Hydroelectric pumped storage,1.0,0.0
Bolivia,Tide and wave,4.0,0.0
Bolivia,Solar,4.0,0.0
Bolivia,Fossil fuels,1.0,0.7263157894736842
Bolivia,Biomass and waste,3.0,0.03157894736842095
Bolivia,Geothermal,3.0,0.0
Bolivia,Hydroelectricity,2.0,0.23157894736842108
Bolivia,Renewable,1.0,0.2736842105263158
Bolivia,Nuclear,1.0,0.0
Bolivia,Non-hydro renewable,2.0,0.03157894736842095
Bolivia,Total Electricity net generation,0.0,1.0
Bolivia,"Solar, tide, wave, fuel cell",3.0,0.0
Bolivia,Wind,0.0,0.0
Bolivia,Hydroelectric pumped storage,1.0,0.0
Uruguay,Tide and wave,4.0,0.0
Uruguay,Solar,4.0,0.02142857142857136
Uruguay,Nuclear,1.0,0.0
Uruguay,Fossil fuels,1.0,0.014285714285714287
Uruguay,Wind,0.0,0.27142857142857135
Uruguay,"Solar, tide, wave, fuel cell",3.0,0.02142857142857136
Uruguay,Biomass and waste,3.0,0.1285714285714286
Uruguay,Geothermal,3.0,0.0
Uruguay,Renewable,1.0,0.9285714285714286
Uruguay,Non-hydro renewable,2.0,0.42142857142857143
Uruguay,Hydroelectricity,2.0,0.5285714285714286
Uruguay,Total Electricity net generation,0.0,1.0
Uruguay,Hydroelectric pumped storage,1.0,0.0
Djibouti,Tide and wave,4.0,0.0
Djibouti,Solar,4.0,0.0
Djibouti,Fossil fuels,1.0,1.0
Djibouti,Biomass and waste,3.0,0.0
Djibouti,Geothermal,3.0,0.0
Djibouti,Nuclear,1.0,0.0
Djibouti,Hydroelectricity,2.0,0.0
Djibouti,Renewable,1.0,0.0
Djibouti,Non-hydro renewable,2.0,0.0
Djibouti,Total Electricity net generation,0.0,1.0
Djibouti,"Solar, tide, wave, fuel cell",3.0,0.0
Djibouti,Wind,0.0,0.0
Djibouti,Hydroelectric pumped storage,1.0,0.0
United Kingdom,Solar,4.0,0.03761755485893417
United Kingdom,Tide and wave,4.0,0.0
United Kingdom,Nuclear,1.0,0.2006269592476489
United Kingdom,Fossil fuels,1.0,0.47648902821316613
United Kingdom,"Solar, tide, wave, fuel cell",3.0,0.03761755485893417
United Kingdom,Wind,0.0,0.15673981191222572
United Kingdom,Geothermal,3.0,0.0
United Kingdom,Biomass and waste,3.0,0.11285266457680251
United Kingdom,Non-hydro renewable,2.0,0.3072100313479624
United Kingdom,Renewable,1.0,0.322884012539185
United Kingdom,Hydroelectricity,2.0,0.018495297805642633
United Kingdom,Total Electricity net generation,0.0,0.9968652037617555
United Kingdom,Hydroelectric pumped storage,1.0,-0.003134796238244514
World,Tide and wave,4.0,0.0011073742925108688
World,Solar,4.0,0.018333196620457716
World,Nuclear,1.0,0.10187843491099992
World,Fossil fuels,1.0,0.6409236321876794
World,"Solar, tide, wave, fuel cell",3.0,0.019440570912968583
World,Wind,0.0,0.046304650972028544
World,Biomass and waste,3.0,0.023952095808383235
World,Geothermal,3.0,0.003158067426790255
World,Hydroelectricity,2.0,0.16430153391846444
World,Renewable,1.0,0.25727996062669184
World,Non-hydro renewable,2.0,0.09297842670822738
World,Total Electricity net generation,0.0,0.9984414732179476
World,Hydroelectric pumped storage,1.0,-0.0015585267820523337
Netherlands Antilles,Tide and wave,4.0,0.0
Netherlands Antilles,Solar,4.0,0.0
Netherlands Antilles,Fossil fuels,1.0,0.75
Netherlands Antilles,Nuclear,1.0,0.0
Netherlands Antilles,"Solar, tide, wave, fuel cell",3.0,0.0
Netherlands Antilles,Biomass and waste,3.0,0.0
Netherlands Antilles,Geothermal,3.0,0.0
Netherlands Antilles,Wind,0.0,0.24999999999999922
Netherlands Antilles,Hydroelectricity,2.0,0.0
Netherlands Antilles,Renewable,1.0,0.24999999999999922
Netherlands Antilles,Non-hydro renewable,2.0,0.24999999999999922
Netherlands Antilles,Total Electricity net generation,0.0,1.0
Netherlands Antilles,Hydroelectric pumped storage,1.0,0.0
Yemen,Solar,4.0,0.044444444444444446
Yemen,Tide and wave,4.0,0.0
Yemen,Nuclear,1.0,0.0
Yemen,"Solar, tide, wave, fuel cell",3.0,0.044444444444444446
Yemen,Biomass and waste,3.0,0.0
Yemen,Geothermal,3.0,0.0
Yemen,Wind,0.0,0.0
Yemen,Hydroelectricity,2.0,0.0
Yemen,Fossil fuels,1.0,0.9555555555555553
Yemen,Renewable,1.0,0.044444444444444446
Yemen,Non-hydro renewable,2.0,0.044444444444444446
Yemen,Total Electricity net generation,0.0,1.0
Yemen,Hydroelectric pumped storage,1.0,0.0
Israel,Solar,4.0,0.023809523809523808
Israel,Tide and wave,4.0,0.0
Israel,Nuclear,1.0,0.0
Israel,Fossil fuels,1.0,0.9841269841269841
Israel,"Solar, tide, wave, fuel cell",3.0,0.023809523809523808
Israel,Wind,0.0,0.0031746031746031746
Israel,Geothermal,3.0,0.0
Israel,Hydroelectricity,2.0,0.0
Israel,Non-hydro renewable,2.0,0.026984126984126985
Israel,Renewable,1.0,0.026984126984126985
Israel,Total Electricity net generation,0.0,1.0
Israel,Biomass and waste,3.0,0.0
Israel,Hydroelectric pumped storage,1.0,0.0
Grenada,Solar,4.0,0.0
Grenada,Tide and wave,4.0,0.0
Grenada,Nuclear,1.0,0.0
Grenada,Fossil fuels,1.0,1.0
Grenada,"Solar, tide, wave, fuel cell",3.0,0.0
Grenada,Wind,0.0,0.0
Grenada,Geothermal,3.0,0.0
Grenada,Non-hydro renewable,2.0,0.0
Grenada,Hydroelectricity,2.0,0.0
Grenada,Renewable,1.0,0.0
Grenada,Total Electricity net generation,0.0,1.0
Grenada,Biomass and waste,3.0,0.0
Grenada,Hydroelectric pumped storage,1.0,0.0
Italy,Solar,4.0,0.08519701810436635
Italy,Tide and wave,4.0,0.0021299254526091554
Italy,Nuclear,1.0,0.0
Italy,Fossil fuels,1.0,0.6247781327653532
Italy,"Solar, tide, wave, fuel cell",3.0,0.08874689385871495
Italy,Wind,0.0,0.06389776357827476
Italy,Geothermal,3.0,0.020589279375221866
Italy,Hydroelectricity,2.0,0.12779552715654952
Italy,Non-hydro renewable,2.0,0.24849130280440185
Italy,Renewable,1.0,0.37628682996095136
Italy,Total Electricity net generation,0.0,0.997515086971956
Italy,Biomass and waste,3.0,0.07809726659566915
Italy,Hydroelectric pumped storage,1.0,-0.002484913028044015
Australia,Tide and wave,4.0,0.0
Australia,Solar,4.0,0.03303425774877651
Australia,Fossil fuels,1.0,0.8360522022838499
Australia,Biomass and waste,3.0,0.014274061990212073
Australia,Wind,0.0,0.053017944535073414
Australia,"Solar, tide, wave, fuel cell",3.0,0.03303425774877651
Australia,Renewable,1.0,0.1631321370309951
Australia,Hydroelectricity,2.0,0.06525285481239805
Australia,Geothermal,3.0,0.0
Australia,Non-hydro renewable,2.0,0.09787928221859707
Australia,Nuclear,1.0,0.0
Australia,Total Electricity net generation,0.0,0.9991843393148451
Australia,Hydroelectric pumped storage,1.0,-0.0008156606851549756
The Bahamas,Tide and wave,4.0,0.0
The Bahamas,Solar,4.0,0.0
The Bahamas,Fossil fuels,1.0,1.0
The Bahamas,Biomass and waste,3.0,0.0
The Bahamas,Geothermal,3.0,0.0
The Bahamas,Renewable,1.0,0.0
The Bahamas,Hydroelectricity,2.0,0.0
The Bahamas,Non-hydro renewable,2.0,0.0
The Bahamas,Nuclear,1.0,0.0
The Bahamas,Total Electricity net generation,0.0,1.0
The Bahamas,"Solar, tide, wave, fuel cell",3.0,0.0
The Bahamas,Wind,0.0,0.0
The Bahamas,Hydroelectric pumped storage,1.0,0.0
Belize,Tide and wave,4.0,0.0
Belize,Solar,4.0,0.0
Belize,Fossil fuels,1.0,0.0
Belize,Biomass and waste,3.0,0.25
Belize,Geothermal,3.0,0.0
Belize,Renewable,1.0,1.0
Belize,Hydroelectricity,2.0,0.7499999999999976
Belize,Nuclear,1.0,0.0
Belize,Non-hydro renewable,2.0,0.25
Belize,Total Electricity net generation,0.0,1.0
Belize,"Solar, tide, wave, fuel cell",3.0,0.0
Belize,Wind,0.0,0.0
Belize,Hydroelectric pumped storage,1.0,0.0
Dominica,Tide and wave,4.0,0.0
Dominica,Solar,4.0,0.0
Dominica,Fossil fuels,1.0,0.0
Dominica,Biomass and waste,3.0,0.0
Dominica,Geothermal,3.0,0.0
Dominica,Nuclear,1.0,0.0
Dominica,Hydroelectricity,2.0,0.0
Dominica,Renewable,1.0,0.0
Dominica,Non-hydro renewable,2.0,0.0
Dominica,Total Electricity net generation,0.0,0.0
Dominica,"Solar, tide, wave, fuel cell",3.0,0.0
Dominica,Wind,0.0,0.0
Dominica,Hydroelectric pumped storage,1.0,0.0
United Arab Emirates,Tide and wave,4.0,0.0
United Arab Emirates,Solar,4.0,0.006299212598425198
United Arab Emirates,Fossil fuels,1.0,0.9921259842519685
United Arab Emirates,Biomass and waste,3.0,0.0
United Arab Emirates,Wind,0.0,0.0
United Arab Emirates,"Solar, tide, wave, fuel cell",3.0,0.006299212598425198
United Arab Emirates,Hydroelectricity,2.0,0.0
United Arab Emirates,Renewable,1.0,0.006299212598425198
United Arab Emirates,Geothermal,3.0,0.0
United Arab Emirates,Non-hydro renewable,2.0,0.006299212598425198
United Arab Emirates,Nuclear,1.0,0.0
United Arab Emirates,Total Electricity net generation,0.0,1.0
United Arab Emirates,Hydroelectric pumped storage,1.0,0.0
Tunisia,Tide and wave,4.0,0.0
Tunisia,Solar,4.0,0.005263157894736842
Tunisia,Fossil fuels,1.0,1.0
Tunisia,Nuclear,1.0,0.0
Tunisia,Wind,0.0,0.021052631578947368
Tunisia,"Solar, tide, wave, fuel cell",3.0,0.005263157894736842
Tunisia,Biomass and waste,3.0,0.0
Tunisia,Geothermal,3.0,0.0
Tunisia,Non-hydro renewable,2.0,0.031578947368421005
Tunisia,Hydroelectricity,2.0,0.0
Tunisia,Renewable,1.0,0.031578947368421005
Tunisia,Total Electricity net generation,0.0,1.0
Tunisia,Hydroelectric pumped storage,1.0,0.0
Aruba,Tide and wave,4.0,0.0
Aruba,Solar,4.0,0.0
Aruba,Fossil fuels,1.0,0.888888888888889
Aruba,Wind,0.0,0.11111111111111112
Aruba,Biomass and waste,3.0,0.0
Aruba,"Solar, tide, wave, fuel cell",3.0,0.0
Aruba,Hydroelectricity,2.0,0.0
Aruba,Renewable,1.0,0.11111111111111112
Aruba,Geothermal,3.0,0.0
Aruba,Non-hydro renewable,2.0,0.11111111111111112
Aruba,Nuclear,1.0,0.0
Aruba,Total Electricity net generation,0.0,1.0
Aruba,Hydroelectric pumped storage,1.0,0.0
